Genes,Diseases,Word2vec,BERT,BioBERT,BioSentVec,Word2vec.Humans,BERT.Humans
WIPF1,appetite_disorders,-0.037467986,0.8076290123,0.8443349767,0.1939100623,0.1615895033,0.8583773
ATP6V1C2,striatonigral_degeneration,0.39735544,0.8162269048,0.800601649,0.05246012285,,0.9068175
STK31,chromosome_aberrations,0.1177789,0.8561465554,0.7944748323,0.170214802,,0.84541523
SLC17A7,mood_instability,0.5829473,0.8309853204,0.8123151177,0.08930011094,,0.8495724
CASQ1,dengue_fever,0.20101562,0.8422515335,0.854115559,0.07508654147,0.4315930009,0.8652739
KCNN3,nance-horan_syndrome,0.22193408,0.8504276408,0.8853425985,0.1675271839,0.1762649715,0.8934518
HOXB9,tic_disorder,0.37917688,0.8258215766,0.8219125236,0.1147933528,0.4454649687,0.89072734
DVL3,congestive_heart_failure,-0.017048255,0.7554224252,0.7991926225,0.076352112,-0.04760278016,0.8808433
CDH5,no-reflow_phenomenon,0.32567734,0.8314125161,0.822924953,0.2004105002,0.3967431784,0.830945
CCNE1,coronary_artery_vasospasm,0.25963026,0.797435243,0.7674536671,0.1312480718,0.2959545553,0.8863448
KCNB2,fanconi_syndrome,0.33390278,0.8122406082,0.8629004109,0.0230334457,0.4099063873,0.87820077
RRP1B,minamata_disease,0.40861106,0.8534579991,0.8734792125,0.0846536085,0.3733397126,0.87517935
GALR3,pulmonary_emphysema,0.31659347,0.7806205176,0.8093421683,0.09862101823,0.4291612506,0.87250113
FANCL,micropsia,0.43221134,0.8623415387,0.8692095746,0.1616720706,,0.8648362
RET,nephronophthisis,0.43101904,0.8183603399,0.8007362985,0.1515714526,0.5029473305,0.817139
BFSP1,congenital_diaphragmatic_hernia,0.3882507,0.8327125348,0.8019019968,0.1793542504,,0.8716644
UGP2,overactive_detrusor,-0.10784377,0.8957423248,0.8052572781,0.1288990825,-0.03773424029,0.8877182
ASCC1,pachyonychia_congenita,0.2762702,0.8522354527,0.807329277,0.1347177476,,0.85014915
MMP3,hypoaldosteronism,0.18706124,0.8248249238,0.7598895102,0.08458951116,0.259072721,0.84306294
MGAM,alstrom_syndrome,0.17862433,0.8794567014,0.7837231295,0.06628089398,,0.8924061
SPDEF,panic_disorder,0.10191265,0.8254926802,0.7956060592,0.09031369537,-0.01986573078,0.87161994
CDC20,premature_menopause,0.18586758,0.8023727712,0.7643162731,0.146375522,0.2464978695,0.7817165
SENP5,papillomatosis,0.38524228,0.7713979791,0.8320228273,0.1084200367,,0.87021106
FOXA1,neurological_observations,0.15991701,0.8782969822,0.81966585,-0.0008662245236,0.1393740624,0.84931636
MSX1,nk_cell_deficiency,0.25133127,0.907370892,0.8736976799,0.1347416192,0.5156870484,0.8613582
REST,cervical_cancer,-0.104656965,0.7722696739,0.7848748585,0.03789441288,-0.1337820441,0.8333771
PHACTR1,drug_eruptions,0.32776797,0.873494957,0.8376527585,0.01824636757,0.5359174609,0.84672904
DOCK1,aplastic_anemia,0.27498907,0.8600772607,0.803137512,0.05233062804,0.349956274,0.8512007
MTERF1,cystic_fibrosis,0.053017244,0.8193267126,0.8190316847,0.07762888074,,0.83841866
SNF8,multiple_organ_failure,0.14269516,0.7521718248,0.8203136256,0.1236608103,,0.79071283
CXXC1,congenital_ptosis,0.42654592,0.8136691636,0.8335333194,0.08216175437,,0.8732608
NCOA3,tauopathies,0.33952323,0.9124027884,0.8160104685,0.2010000348,0.4907597005,0.9257214
GSG1,hyperhomocysteinemia,0.13090208,0.8474798503,0.793242441,0.07329086959,,0.8540227
RARA,prion_diseases,0.20066944,0.8609279611,0.8076252704,0.03436559811,0.3849229217,0.8876656
GGN,pituitary_dwarfism,0.2645094,0.7650164189,0.7810271422,0.1371992528,0.2774065435,0.86353624
NHS,cocaine_withdrawal,0.013602415,0.8611805876,0.8435027007,0.01638711616,,0.8795289
ZNF7,scarring_alopecia,0.467147,0.7828723765,0.8062152283,0.1216306984,0.3014796376,0.86341643
HS3ST3B1,trismus,0.014709268,0.880742141,0.8447987099,0.133452788,0.1541877091,0.87918544
RNF7,binge_eating_disorder,0.15409368,0.729449003,0.8043668364,0.02332809195,0.3108680844,0.8711344
LRRFIP1,hyperuricemia,0.20158462,0.8772332924,0.8144047035,0.1616697758,0.1995465159,0.8509052
SPRR1A,cloverleaf_skull,0.059069216,0.869752423,0.8630586495,0.05684445053,,0.8907742
UGGT1,syndactyly,0.18452764,0.8539908173,0.8353763288,0.1115486324,,0.90872693
COQ9,mitochondrial_myopathies,0.35507363,0.8062678217,0.8278246468,0.330760628,0.2559231222,0.8416035
PPFIA1,magnesium_deficiency,0.11821443,0.833278716,0.8586553569,0.08391422033,0.4907046854,0.8871938
SPX,septicemia,0.05061334,0.818946944,0.8539783016,0.1310099959,0.2091008723,0.8721558
ELSPBP1,melancholia,0.3323605,0.8238791758,0.8693542849,0.1393666416,,0.8688647
CHD7,intestinal_polyps,0.2667619,0.7851841355,0.7991877733,0.1055513993,,0.8451055
DDX46,functional_gastrointestinal_disorders,0.31041574,0.7529868196,0.7937173666,0.1065569222,0.4246197641,0.8711083
RHPN2,mowat-wilson_syndrome,0.30378723,0.8172533447,0.8492330036,0.1905409247,0.4662565887,0.8789439
DYRK2,hydrolethalus_syndrome,0.49494898,0.8267901553,0.8357907213,0.1338811368,,0.87700474
CLINT1,adult_syndrome,0.5054639,0.8744132949,0.8889194949,0.1412576437,0.3990054429,0.8750528
SLC2A14,mild_thrombocytopenia,0.001448689,0.8365043796,0.7595966944,0.100822106,,0.8760072
RIC8A,autoimmune_thyroiditis,0.09712027,0.7851694659,0.8109412671,0.02627230808,,0.8438492
RAC3,aspergillosis,0.007685842,0.8385100028,0.8310302384,0.1293598562,0.08121529222,0.90886235
KIR3DS1,citrullinemia,0.13183793,0.8976076096,0.8752974037,0.1489065588,0.3452660739,0.8809838
SMARCE1,atrophic,0.14912528,0.8581228841,0.8681687224,0.1034311578,0.211035043,0.8804587
AQP11,cleidocranial_dysplasia,0.4110815,0.8301138318,0.8365211782,0.1776273102,0.4505637586,0.8993626
SMUG1,biotinidase_deficiency,0.26046193,0.8318840787,0.8788949527,0.2779637575,0.3411520422,0.830428
SNHG16,hypoadiponectinemia,0.46450645,0.816001231,0.7718299952,0.3132330179,0.4602355957,0.85829484
MCPH1,polysyndactyly,0.4378677,0.8685855278,0.8383246201,0.2912151515,0.5543712378,0.81570184
DDX51,hiv_seropositivity,0.40631062,0.7813808959,0.8215035355,0.04854810983,0.5618337989,0.86112624
CSTP1,keratitis-ichthyosis-deafness_syndrome,0.1299991,0.856141676,0.8147817402,0.06683844328,,0.85567325
JPH1,increased_serum_lactate,0.31737906,0.8452695021,0.8324447075,0.0137063954,,0.86652774
ASNS,cerebellar_atrophy,0.14243424,0.7697611565,0.761490572,0.119686842,0.2985599637,0.85630774
RET,hemorrhagic_disorders,0.17373265,0.7744842644,0.7547129047,0.0628355667,0.2018855363,0.76715446
RNF212,hemangiosarcoma,0.35582632,0.8199597754,0.7863331237,0.1092040166,,0.7931464
TNFRSF1B,pneumonia,0.044788934,0.7202906809,0.7329634498,0.1416399032,-0.007269090042,0.7767254
RPP21,nonsyndromic_deafness,0.628561,0.8347589114,0.7807241012,0.1493530422,,0.84285736
SNX2,hemangioma,0.10985912,0.7815504979,0.8295308055,0.11443872,,0.84146357
SSX4,cocaine_use,0.07441438,0.7402264521,0.8346890179,0.04890466109,0.0859907791,0.8589308
IFIH1,hereditary_spherocytosis,0.22114865,0.8158906359,0.8332670256,0.1153136492,0.3799718022,0.8571656
MED31,diabetic_autonomic_neuropathy,0.47703582,0.7861793661,0.8030154557,0.105256997,,0.86378175
TTC21B,enchondromatosis,0.4756798,0.8401989819,0.845758776,0.2438043952,,0.8361498
CD70,kallmann_syndrome,0.21165486,0.8102992193,0.7804141185,0.1337614805,0.3658545017,0.8697356
SNHG16,brain_edema,0.15960224,0.79259369,0.8250825751,0.1848444641,0.3511096835,0.8527459
DNMBP,dentinogenesis_imperfecta,0.35311848,0.788884926,0.8022503716,0.1107597053,0.285285145,0.9018029
SLC5A1,pulmonary_capillary_hemangiomatosis,0.50083065,0.8042526296,0.7777431652,0.09628649801,0.3060357571,0.865085
CYP2U1,excessive_drinking,0.21460241,0.8062258631,0.8165925785,0.08238204569,0.2698542476,0.8001803
CCL27,hemorrhage,-0.008084091,0.7801085838,0.8098217172,0.07978824526,-0.09557655454,0.8481573
SRI,legg-calve-perthes_disease,0.08273722,0.8569879682,0.7821062094,0.07585140318,0.1482668221,0.8418482
DUT,congenital_dyserythropoietic_anemia_type_ii,0.3899364,0.8192061322,0.7503633594,0.03815567493,0.02445698716,0.87150466
BAALC,cardiac_hypertrophy,0.08476034,0.8226573269,0.7761927453,0.1354147792,0.2200508714,0.8466773
NKX2-1-AS1,vascular_anomaly,0.4532391,0.816223986,0.7753153871,0,0.3636745512,0.8487086
SIGIRR,hypodontia,0.11476463,0.8503467899,0.8340339838,0.1954193711,0.1736037731,0.82786167
DPYS,anoxia,-0.077103764,0.8299611696,0.8404905856,0.02638780698,,0.89616454
MIR29C,right_ventricular_hypertrophy,0.15794353,0.8182685112,0.749758617,0.1583537161,,0.8423689
IFT27,gardner_syndrome,0.39881414,0.8561743158,0.8543568612,0.09987266362,,0.87808704
REG4,conus_medullaris_syndrome,0.5219371,0.7548238068,0.8267517575,0.141736716,0.5672235489,0.8762931
MAP3K5,langer-giedion_syndrome,0.46649534,0.8389916277,0.818964492,0.1743349135,0.3597773015,0.9020764
FARP2,cyclic_neutropenia,0.5939104,0.8482671218,0.8380142976,0.0782225877,,0.8728893
UTRN,oligospermia,0.28622895,0.8170958289,0.8269072002,0.1277672499,0.07416960597,0.86651325
CASC19,myoclonus,0.15589523,0.835827094,0.8329730012,0.09075208008,,0.8507973
CDH4,ductal_carcinoma,0.34369257,0.7392675373,0.8356376135,0.2067129314,0.2768934965,0.7944974
TP53BP2,prune_belly_syndrome,0.5452223,0.8459050594,0.8446872927,0.1221415251,,0.8724224
PELI3,nk_cell_deficiency,0.2029686,0.9187542419,0.8248280025,0.09852065146,,0.8951084
SCML2,caudal_regression_syndrome,0.4062774,0.8522085394,0.8510224678,0.1806267947,,0.8926622
FKBP5,benign_essential_blepharospasm,0.26714247,0.8129849769,0.8286746204,0.1057345867,0.1413550675,0.8335359
PRKAA2,neurofibromatoses,0.34499204,0.8532610707,0.806675606,0.1520610005,,0.8513582
CHML,antisocial_personality_disorder,0.18247586,0.7769316337,0.7438619687,-0.07142931223,0.1729963422,0.8463131
ACBD3,vascular_diseases,0.17259406,0.7605963804,0.8346761777,0.0823495388,,0.85411227
CD48,wagr_syndrome,0.1909141,0.8467710355,0.8717874399,0.1755639315,0.3881069124,0.86499846
C1GALT1,myopathy,0.09565711,0.8582338178,0.8344076038,0.1298234314,0.100127697,0.81843877
TUG1,cystic_fibrosis,0.14059964,0.8183440596,0.7913733909,0.081494838,0.1283191144,0.8616775
LINC00319,cerebellar_diseases,0.110589914,0.8251190071,0.754319585,0.07414738089,,0.8898862
ZBTB4,temporomandibular_joint_disorders,0.2586449,0.8050119076,0.7528862554,0.1890600771,0.3752085865,0.8662833
TYR,mood_disorders,-0.07865979,0.8362669135,0.8342123506,0.01826000027,-0.0600338541,0.84031105
PROZ,ureteral_calculi,0.2913419,0.7797576728,0.7497106225,-0.02236945741,,0.8478944
FABP5,leukostasis,0.3143046,0.7939017188,0.8565103247,0.08960516751,0.5029384494,0.8861766
ATP1B2,gastrointestinal_hemorrhage,0.08710277,0.8190602194,0.8040562903,0.01442085393,,0.8555156
RHOC,ileitis,0.18582572,0.8398832004,0.8291962802,0.1158582643,0.431830436,0.8496263
PYCR1,severe_myopia,0.30440408,0.8175180686,0.8152676272,0.1840899438,0.0801011771,0.85262036
RORB,chondromyxoid_fibroma,0.34414345,0.8002630849,0.7794221895,0.2112118751,0.5457860231,0.8789823
APOC1,heart_failure,0.08518297,0.8137497718,0.8628540827,0.1085050926,0.1765468419,0.8886781
HMBS,behcet_syndrome,0.39325,0.8758281007,0.7833291589,0.07167878747,0.4493759871,0.90439904
SLC7A9,kienbock_disease,0.31604132,0.8577381706,0.8466547329,0.2416591644,0.4973021746,0.8988149
APIP,myokymia,0.39001602,0.9078976632,0.831467784,0.0709079355,0.4904441237,0.8595148
ADRB1,meretoja_syndrome,0.2724281,0.8548064667,0.8618183502,0.05583757535,0.1802695245,0.82922685
TTTY15,melanoma,0.11500412,0.8303188116,0.8560251424,0.089323394,0.1572007537,0.8575733
NECTIN4,aphasia,0.18942222,0.8789631329,0.8750938296,0.1192225441,,0.8740518
MIR145,painful_bladder_syndrome,0.39119378,0.8448786813,0.7882197974,0.1556535959,0.4195067883,0.8323621
DCD,venous_malformation,0.057168923,0.7697459741,0.7812779899,0.0173984468,0.06522390246,0.87836385
ZNF202,anorexia,0.112863444,0.8413484398,0.8307031137,0.05304593965,,0.8725824
MTMR8,cyanosis,0.1872159,0.8206410898,0.8523110209,0.1816889048,,0.8568747
CDC42,bloom_syndrome,0.23620299,0.8627934928,0.8086626082,0.09528916329,0.4066415429,0.88497317
COPB2,cannabis_use,0.0022634342,0.8440612456,0.8132201586,0.1449395865,,0.9039679
GPR139,renal_insufficiency,0.069355376,0.8352087026,0.8085772553,0.1185420752,-0.003726908006,0.82474816
ACO1,central_hypothyroidism,0.21450159,0.835075487,0.8001374256,0.05348334461,,0.8932067
SPAG4,sclerosis,0.019447144,0.7844697923,0.8221028446,0.07928722352,0.1807644069,0.91200405
HBG2,alport_syndrome,0.23042527,0.8421723378,0.8578029731,0.1677487642,0.3064535558,0.83476585
ANKRD55,renal_dysplasia,0.5237858,0.8152952711,0.8355078549,0.1522862762,0.4753984809,0.857856
ANGPTL8,vitreoretinal_degeneration,0.2713354,0.8764061445,0.7769367622,0.1677820235,0.5629804134,0.8884427
TUBA4A,vipoma,0.5769631,0.8239311885,0.8861021428,0.1295312792,0.4426792264,0.8997818
NDUFC2,paranoid_schizophrenia,0.14653529,0.8166818505,0.8095033639,0.05825152621,0.1978480518,0.88754666
SCG5,hearing_impairment,0.18602303,0.7183627025,0.7968417728,-0.04463019595,,0.8659979
KRT7,fragile_x_syndrome,0.26677936,0.8576354069,0.8481110764,0.09884569794,0.1946477741,0.8546257
BIRC7,narcosis,0.05243889,0.8608787421,0.8762689716,0.08065906912,0.2267060876,0.9143427
LINGO1,protein_c_deficiency,0.29632568,0.8757641516,0.85648099,0.1056675538,0.2904968262,0.879707
SHARPIN,hypoadiponectinemia,0.5133716,0.7891361284,0.7678512634,0.265945524,0.5906789303,0.8490407
PITX3,craniosynostosis,0.2757009,0.7858832529,0.8174533173,0.2177184671,0.1843304932,0.8920753
ARHGAP9,acute-phase_reaction,0.14827643,0.8591339637,0.8277891525,0.00244448008,0.2937547266,0.84459263
IER2,gonadal_dysgenesis,0.26348764,0.8372838054,0.8215377512,0.1570303738,0.3598330915,0.87911916
MT-TL1,macrostomia,0.52571756,0.8469941383,0.8710824593,0.2584607303,0.5669512153,0.85491526
NMU,low_back_pain,-0.007231307,0.8617806268,0.7745190025,0.117026113,-0.008900508285,0.86705756
ZNF444,baller-gerold_syndrome,0.3099671,0.8746928863,0.8361856408,0.08165539056,,0.89986897
MCM5,anasarca,0.15834163,0.8730818321,0.864500525,0.08681841195,0.2773528099,0.86585104
HNRNPA2B1,overactive_detrusor,-0.17467651,0.8838347824,0.7891199361,0.1914870739,0.002321135253,0.8446716
KIF6,campomelic_dysplasia,0.45804182,0.7743359743,0.8433997925,0.08475111425,,0.8798686
HIF1A-AS1,acute_alcohol_withdrawal,0.24064249,0.8350694289,0.834943481,0.1231319457,,0.8336762
ARIH2,fasting_hyperglycaemia,0.3956156,0.8277399761,0.7873041203,0.1847824007,,0.90770924
PDIA2,cone-rod_dystrophies,0.5515696,0.8518757708,0.807642402,0.1108139008,,0.8280207
HTT,pleuropericarditis,0.16122021,0.7922090178,0.750920096,0.05870106071,0.2050763518,0.78654647
MBTPS2,alkaptonuria,0.45756435,0.8724026868,0.8789673162,0.2157572955,0.1794331968,0.8520384
GSTM2,new_variant_creutzfeldt-jakob_disease,0.20633367,0.8663585396,0.8134955135,0.1041088328,,0.8888452
CITED1,kaposi_sarcoma,0.25691128,0.8389070583,0.7539063846,0.1517216861,0.4516764283,0.8457929
PLK4,pancreatitis,0.04263428,0.7861239972,0.846405092,0.0244232025,0.04757557809,0.83638114
MGARP,obstructive_hydrocephalus,0.23970853,0.8697372647,0.7602754522,0.1802317798,,0.8398142
DNAI1,oligodontia,0.3408025,0.8234779661,0.8684773272,0.3651267588,-0.009990721941,0.8788499
MGAT1,drug_allergy,0.025094368,0.8657560405,0.8172537735,0.05664269626,,0.867623
KIF11,demyelination,0.109219335,0.851945409,0.7888645504,0.1229964718,0.201600641,0.8558447
UPF1,myoclonic_encephalopathy,0.06755328,0.7724687972,0.7650148569,0.0972924158,,0.8036933
EMG1,ependymoblastoma,0.5049279,0.8274079558,0.8141903228,0.1649772525,,0.8660493
UBE2B,lipomatosis,0.15714711,0.8631045598,0.8605073036,0.1692029983,,0.86657155
SLC30A1,familial_lcat_deficiency,0.24090087,0.9175956097,0.865345477,0.132999137,,0.88909936
CATSPER1,visual_impairment,0.12610346,0.8391096709,0.8044831055,0.1353122294,0.1567395627,0.8757167
TFAM,steroid-sensitive_nephrotic_syndrome,0.16650063,0.7976228267,0.7880303992,0.05707522482,0.2810508609,0.8702188
PRKAB2,tumoral_calcinosis,0.08882597,0.8328134192,0.8582933416,0.03854716197,0.2365701199,0.85945415
MTA2,neurocirculatory_asthenia,0.39269823,0.802133741,0.8517319233,0.05474440008,0.3757643104,0.8447126
NUP133,popliteal_pterygium_syndrome,0.34342209,0.8449794495,0.8211469655,0.07522755861,,0.8715122
EN2,retinitis_pigmentosa,0.3888271,0.7917631572,0.7777346882,0.103263475,0.3569141924,0.84884864
ALDH18A1,chronic_schizophrenia,0.13866615,0.8673532736,0.8202712473,0.2157970518,0.363956213,0.8828119
RNF125,head_banging,0.23480651,0.7783565676,0.8612614476,0.1787026823,,0.84960604
CIB2,enterovirus_infections,0.47324002,0.8564852052,0.8201685365,0.1450874358,,0.812171
C8B,mitochondrial_diseases,0.24584965,0.8355254203,0.8046924944,0.1539002359,0.4695879221,0.830356
PLSCR3,multiple_system_atrophy,0.26307642,0.8169415088,0.773414828,0.07686719298,,0.811377
HOXB6,diffuse_astrocytoma,0.10471054,0.7903511237,0.8092075899,0.1386740804,0.3563264906,0.92098933
SKA2,ambiguous_genitalia,0.24617314,0.7710505128,0.8135488502,0.07678524405,0.3386504352,0.88593173
VANGL1,microangiopathic_hemolytic_anemia,0.3374683,0.8248627871,0.7917156078,0.04095458612,0.6001725793,0.8688457
HEPN1,emaciation,0.17443341,0.8490432335,0.8648194289,0.1965240389,,0.8714692
APC2,malnutrition,-0.07255791,0.8269017707,0.8555531357,0.116234988,-0.04638077319,0.8710453
CCAT2,fibrinogen_deficiency,0.33702645,0.809277782,0.8455776512,0.0963826403,0.2672861218,0.85995877
DBP,male_infertility,0.0072849505,0.8129676137,0.8102344044,0.1144988239,-0.06796178967,0.8713555
RADX,dissociated_nystagmus,0.26751006,0.8363455246,0.8062611836,0.04614576325,,0.88315344
SULT2A1,toxic_epidermal_necrolysis,0.1120266,0.8606138619,0.8044471936,0.06957043707,0.1769071817,0.8418523
ITSN2,multiple_endocrine_neoplasia_type_2b,0.6883662,0.8181893474,0.7845959141,0.1986133605,,0.86538327
LIPC,brain_neoplasms,0.20610185,0.8461986896,0.7995146788,0.06993647665,0.382288754,0.8361626
ARID1B,unconscious_state,0.2789212,0.8626239076,0.8686746932,0.1496067792,0.2845943868,0.8918071
MRC2,quebec_platelet_disorder,0.26673698,0.8271593238,0.8533922676,0.05273062736,,0.847472
ZNF365,substance-related_disorders,0.31793863,0.8112690872,0.7875052915,0.2040888518,,0.84355205
ABHD5,sitosterolemia,0.48461884,0.7990985138,0.8532941728,0.316790998,0.4864360094,0.9024535
CHMP3,rett_syndrome,0.09946403,0.8631784735,0.8518799774,0.09961373359,,0.8595242
GABRP,fg_syndrome,0.49307245,0.8905205117,0.8483154891,0.05081262439,0.3069462776,0.9231853
ZNF580,parietal_foramina,0.23645207,0.7856984695,0.79090096,0.1483457536,,0.86436087
SLC47A1,hyperreflexia,0.04172968,0.8567878203,0.8118813318,0.08697415888,0.1340135932,0.85411084
DVL1,megacolon,0.21312498,0.8646642015,0.8663520475,0.1713916212,0.3247721791,0.87750363
TACC3,osteogenesis_imperfecta,0.28506917,0.8287449963,0.8008403023,0.1287931651,0.5205937624,0.8903696
ST3GAL6,fibrinogen_deficiency,0.29825723,0.8096281872,0.8248706436,0.2102181166,,0.89013994
CCAR2,aniridia,0.24236289,0.8388779752,0.8211841786,0.2314694226,0.3336228728,0.9061022
FGF18,peritoneal_sclerosis,0.13729875,0.7775657067,0.8222465873,0.06613118201,0.3250758648,0.8247379
PCDH11X,biliary_calculi,0.09014155,0.8233692192,0.7814696021,0.1165854335,,0.85191745
HOGA1,inflammation,-0.014880169,0.8454848598,0.8411054247,0.03057377227,,0.8923507
PCK2,protein_c_deficiency,0.31550464,0.8616920735,0.9106907277,0.1065073907,0.4758376479,0.8668196
FGF6,immune_system_diseases,0.5244234,0.7212757828,0.8370666347,0.05612379685,,0.8171238
USP2,bilateral_headache,0.22585486,0.8160448417,0.8555572483,0.01398282405,0.3782202303,0.8620876
ECHS1,tall_stature,0.5039892,0.8060052157,0.8649958565,0.2342298329,0.6842260361,0.8732643
LUC7L,prostatitis,0.032291986,0.843932936,0.7803559752,-0.01426484901,,0.881157
BYSL,thyrotoxicosis,0.1843327,0.7591595309,0.813835439,0.07177898288,,0.8765576
APOBEC3H,diabetic_nephropathy,0.102459796,0.8443399363,0.8228796198,0.1020805687,0.02484394796,0.88847125
DRC1,complete_hydatidiform_mole,0.32155937,0.8401412252,0.8255232563,0.1548676789,,0.8739373
INPP5D,irritable_mood,0.04963993,0.8363035065,0.8392982364,0.05052181333,,0.89926547
PAPPA,gastroesophageal_reflux_disease,-0.14115405,0.8448161448,0.7484997093,0.07779570669,,0.80831087
FUT9,hemimegalencephaly,0.27402604,0.8083555713,0.8248878546,0.2454258054,0.2804074585,0.838464
GSTZ1,hepatolenticular_degeneration,0.4408254,0.8103801654,0.8162580267,0.1684054136,0.3377594352,0.85887074
MYH8,nance-horan_syndrome,0.29264957,0.849486361,0.8684806329,0.1461418569,,0.9105718
SCGB1A1,rasmussen_syndrome,0.3907196,0.8751154822,0.847570651,0.1049627736,,0.8630433
GLB1L3,spinocerebellar_ataxia_type_2,0.45485115,0.8403495612,0.8048552017,0.1120318025,,0.8612745
WNK2,melancholia,0.15051827,0.7803608174,0.8573823044,0.1787918359,0.1568637639,0.8452201
TAF3,sialorrhea,0.1474086,0.8407935018,0.8750808999,0.08258737624,,0.93257827
NUAK1,hypokinesia,0.18597962,0.8923822837,0.8203564994,0.08387872577,0.4814633727,0.85597575
HNRNPK,neurocutaneous_syndromes,0.4663299,0.8028803123,0.820184771,0.1560948342,0.4899869561,0.8447249
TLR4,erythema_multiforme,0.09878599,0.8075600392,0.772336955,0.01440035924,0.1691948473,0.8556669
USP34,thrombus,-0.01967302,0.8348522951,0.8513544024,0.1460990012,,0.87552273
GTF2F2,gestational_diabetes,0.06279382,0.799719894,0.8081573985,0.01033277344,,0.9222747
SLC5A5,neuroretinitis,0.30865416,0.7815365674,0.810263713,0.1946059465,0.4240224361,0.84239256
SPTLC1,refsum_disease,0.37812966,0.8823667389,0.8552943235,0.2826574445,,0.84751
SCUBE2,congenital_heart_disease,0.21859482,0.8477178759,0.8195053995,0.1639615297,0.1975658834,0.88170993
PARVA,intrahepatic_cholestasis,0.12177906,0.8027229923,0.7877309728,0.08228536695,0.2020355016,0.8284198
YES1,chylomicron_retention_disease,0.26294795,0.7955081203,0.787697642,0.09414801747,0.3412950635,0.88225996
COX5B,left_ventricular_noncompaction,0.5806859,0.8365525651,0.8074975664,0.1771513075,,0.8362094
FZD7,5q-syndrome,0.40224496,0.8531919708,0.8430716355,0.2276175767,0.6342769861,0.8879555
BRCA1,anoxemia,0.09506017,0.838470926,0.8415613491,0.04196563363,0.05552265048,0.8705667
OCRL,amenorrhea,0.07777475,0.8587996342,0.8387821882,0.100133881,0.04024779052,0.88178265
REG1A,leiomyosarcoma,0.21188343,0.8252361654,0.8337188577,0.1605244726,0.2584934831,0.84075254
CX3CL1,intravascular_hemolysis,0.15325844,0.8408971175,0.7854423872,0.07844105363,0.2748489976,0.82842207
RASSF8,intrahepatic_cholestasis,0.23841175,0.7589686834,0.7923738897,0.14464885,,0.8604881
EFL1,gram-negative_bacterial_infections,0.44451845,0.8722250991,0.8402740383,-0.02305020019,,0.83003515
MCF2,purpura_fulminans,0.33604774,0.7762325121,0.8136562568,0.04482387006,,0.81598216
CTSS,benign_rolandic_epilepsy,0.3134926,0.8008445986,0.7934086799,0.1093186215,0.443873167,0.82974327
STS,immune_thrombocytopenic_purpura,-0.014651562,0.793347695,0.3947383505,0.03761063144,0.02656496689,0.7725119
ADORA2B,trigonocephaly,0.36070842,0.8980241376,0.8366570123,0.04693691432,0.429597497,0.87291956
DDN,morphea,0.28660977,0.7871517111,0.8009939088,0.09756609797,0.4397395253,0.86475414
CHL1,early_myoclonic_encephalopathy,0.28636906,0.799327101,0.7622900618,0.1429668963,,0.82034206
FSTL3,peritoneal_fibrosis,0.21353118,0.7956022077,0.8264705922,0.2096420079,0.4182377458,0.8568418
RNF7,somatization_disorder,0.19759575,0.7281574485,0.833124433,0.05512470752,0.1170734167,0.8709134
TM9SF4,patent_ductus_arteriosus,0.021799935,0.7582712635,0.7604073986,0.1315014511,,0.8295114
PNPLA1,schistosomiasis_mansoni,0.15258862,0.8576831161,0.7564867724,0.1103334352,0.5406698585,0.87335384
DPM1,lipoid_nephrosis,0.25657398,0.8059604282,0.8335326334,0.1362877935,,0.8540795
RAB40C,juvenile_neuronal_ceroid_lipofuscinosis,0.3334618,0.8385255026,0.8249827722,0.1830414236,,0.88147026
KLF16,anaplastic_thyroid_carcinoma,0.4551241,0.8495239588,0.8305879938,0.1182373464,0.3679478467,0.87306684
TNFRSF21,primary_hyperoxaluria,0.42715448,0.8061189333,0.8081714115,0.01769649051,,0.85423434
WDR1,alzheimers_disease,0.42703906,0.8381298948,0.8679184044,0.1240995899,0.6438251734,0.90350187
ADH1C,synovial_sarcoma,0.31975412,0.847330809,0.8248089967,0.0417242907,0.3950113058,0.8913853
MAOB,ifap_syndrome,0.38841286,0.8837271383,0.8737261301,0.1424305141,0.4464312792,0.9164577
UROC1,kuru,0.19086462,0.8586924171,0.8598580799,0,0.2316702008,0.8769771
KCNA1,gata2_deficiency,0.37076682,0.9257055637,0.9264008698,0.211047411,0.596116662,0.89793336
MATN3,osteofibrous_dysplasia,0.4771302,0.7858044312,0.8151261935,0.3334355056,,0.8761437
CCM2,johanson-blizzard_syndrome,0.36915696,0.8465239142,0.7779827626,0.1667548567,0.3907850981,0.88179356
FUCA2,streptozotocin_diabetes,0.24766566,0.9003816212,0.7934938151,0.06848797947,,0.902583
GTPBP3,dermatitis,0.03853932,0.776786799,0.8077544032,0.08564257622,0.01260049641,0.8146719
CRHR1,acute_schizophrenia,0.3086483,0.8656770081,0.8518718123,0.1857169569,0.4077799916,0.817704
PPARGC1B,bipolar_disorder,0.14511973,0.841677656,0.8127136239,0.1972739547,0.08326415718,0.90116596
GPR25,alkalosis,0.15543664,0.8610657054,0.8519614168,0.07847751677,0.3227365017,0.85656446
PIK3C2B,endometrial_stromal_sarcoma,0.22142974,0.8258454619,0.80647916,0.1279838532,,0.86060464
CHD1,fusiform_aneurysm,0.35960847,0.7645376639,0.7799738507,0.06582062691,0.6252832413,0.858124
